id,user_id,source,campaign,utm_source,utm_medium,utm_campaign,utm_term,utm_content,fbclid,gclid,msclkid,ttclid,meta_campaign_id,meta_adset_id,meta_ad_id,meta_creative_id,placement,lead_key_used,landing_path,referrer_url,client_ip,user_agent,raw_meta,assessment_started_at,identity_claimed_at,results_viewed_at,created_at,updated_at,club_id,landing_viewed_at
408,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238324328080765,PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacOE1Xkj6X3izxtPiSa1AjSn7jdLFWaXt3Iw-uBXwkw8_dKFk_fIpyoihwO6Q_aem_iHJDdKgojtb8EQJoEqVg2g,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238324328080765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacOE1Xkj6X3izxtPiSa1AjSn7jdLFWaXt3Iw-uBXwkw8_dKFk_fIpyoihwO6Q_aem_iHJDdKgojtb8EQJoEqVg2g,,80.46.145.219,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_14 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20H370 Instagram 419.0.0.27.74 (iPhone10,5; iOS 16_7_14; en_GB; en-GB; scale=3.00; 1125x2001; IABMV/1; 895010607) NW/3 Safari/604.1","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238324328080765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacOE1Xkj6X3izxtPiSa1AjSn7jdLFWaXt3Iw-uBXwkw8_dKFk_fIpyoihwO6Q_aem_iHJDdKgojtb8EQJoEqVg2g""}}",,,,2026-03-12 02:14:23.993538,2026-03-12 02:14:23.993538,1,2026-03-12 02:14:23.993538
409,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238324328080765,PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAae2XEPIWLBs0pOway2odltX7qz3FiCQon114yU_SkGdH92VMOQgnVZN7D5XSg_aem_M-zCYvnP5MKgfwELML94Pw,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238324328080765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAae2XEPIWLBs0pOway2odltX7qz3FiCQon114yU_SkGdH92VMOQgnVZN7D5XSg_aem_M-zCYvnP5MKgfwELML94Pw,http://instagram.com/,82.15.145.71,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22G100 Instagram 419.0.0.27.74 (iPhone14,6; iOS 18_6_2; en_GB; en-GB; scale=2.00; 750x1334; IABMV/1; 895010607) Safari/604.1","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238324328080765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAae2XEPIWLBs0pOway2odltX7qz3FiCQon114yU_SkGdH92VMOQgnVZN7D5XSg_aem_M-zCYvnP5MKgfwELML94Pw""}}",,,,2026-03-12 02:24:43.499744,2026-03-12 02:24:43.499744,1,2026-03-12 02:24:43.499744
410,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238324328080765,PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaf-Edii0WQrpmUINea4BCSitufq97csdi_aFmKnyTrFd4bKRxonTz1CwOOOiQ_aem_m6Pg9U5RF-tSxv34QrC7dw,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238324328080765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaf-Edii0WQrpmUINea4BCSitufq97csdi_aFmKnyTrFd4bKRxonTz1CwOOOiQ_aem_m6Pg9U5RF-tSxv34QrC7dw,http://instagram.com/,81.154.225.130,"Mozilla/5.0 (Linux; Android 14; SM-A137F Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.120 Mobile Safari/537.36 Instagram 419.0.0.49.71 Android (34/14; 450dpi; 1080x2408; samsung; SM-A137F; a13ve; mt6768; en_GB; 896334220; IABMV/1)","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238324328080765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaf-Edii0WQrpmUINea4BCSitufq97csdi_aFmKnyTrFd4bKRxonTz1CwOOOiQ_aem_m6Pg9U5RF-tSxv34QrC7dw""}}",,,,2026-03-12 03:03:04.575352,2026-03-12 03:03:04.575352,1,2026-03-12 03:03:04.575352
411,399,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238623885310765,PAZXh0bgNhZW0BMABhZGlkAassk6KEZo1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeuPIYGsQbJWQfAauniFd_s8yrOWXBzDyC1XS1H1a95l0xedoVwwIqFf-SqQQ_aem_oKWiWGAeKVzSixYEdBwYxg,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238623885310765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6KEZo1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeuPIYGsQbJWQfAauniFd_s8yrOWXBzDyC1XS1H1a95l0xedoVwwIqFf-SqQQ_aem_oKWiWGAeKVzSixYEdBwYxg,,188.30.223.104,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Instagram 419.0.0.27.74 (iPhone16,2; iOS 26_3_1; en_GB; en-GB; scale=3.00; 1290x2796; IABMV/1; 895010607) NW/3 Safari/604.1","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238623885310765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6KEZo1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeuPIYGsQbJWQfAauniFd_s8yrOWXBzDyC1XS1H1a95l0xedoVwwIqFf-SqQQ_aem_oKWiWGAeKVzSixYEdBwYxg""}}",2026-03-12 03:17:58.858258,,,2026-03-12 03:17:46.059788,2026-03-12 03:17:58.858258,1,2026-03-12 03:17:46.059788
412,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238623885310765,PAZXh0bgNhZW0BMABhZGlkAassk6KEZo1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacv9yzo5jOkRydun_scEUajjYU50jCow6Iux3I_ZZ6oD3KL2xLz7kwVHGV2Dw_aem_FD2xNPQ1pdoc6skXVDfdHA,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238623885310765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6KEZo1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacv9yzo5jOkRydun_scEUajjYU50jCow6Iux3I_ZZ6oD3KL2xLz7kwVHGV2Dw_aem_FD2xNPQ1pdoc6skXVDfdHA,http://instagram.com/,31.94.26.173,"Mozilla/5.0 (Linux; Android 16; 23117RA68G Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.154 Mobile Safari/537.36 Instagram 419.0.0.49.71 Android (36/16; 345dpi; 1080x2400; Xiaomi/Redmi; 23117RA68G; emerald; mt6789; en_GB; 896334170; IABMV/1)","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238623885310765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6KEZo1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacv9yzo5jOkRydun_scEUajjYU50jCow6Iux3I_ZZ6oD3KL2xLz7kwVHGV2Dw_aem_FD2xNPQ1pdoc6skXVDfdHA""}}",,,,2026-03-12 03:37:51.431904,2026-03-12 03:37:51.431904,1,2026-03-12 03:37:51.431904
413,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238324328080765,PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacsT7R4QyVf3ixDLra_QIMqjugBEF9ppd3kiujZS1drg67VHCpBkwWs0WMryA_aem_86c8E6bC5IAzKifBDwnjNQ,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238324328080765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacsT7R4QyVf3ixDLra_QIMqjugBEF9ppd3kiujZS1drg67VHCpBkwWs0WMryA_aem_86c8E6bC5IAzKifBDwnjNQ,http://instagram.com/,51.190.88.217,"Mozilla/5.0 (Linux; Android 16; SM-S911B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.154 Mobile Safari/537.36 Instagram 419.0.0.49.71 Android (36/16; 480dpi; 1080x2340; samsung; SM-S911B; dm1q; qcom; en_GB; 896334232; IABMV/1)","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238324328080765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacsT7R4QyVf3ixDLra_QIMqjugBEF9ppd3kiujZS1drg67VHCpBkwWs0WMryA_aem_86c8E6bC5IAzKifBDwnjNQ""}}",,,,2026-03-12 04:53:17.625976,2026-03-12 04:53:17.625976,1,2026-03-12 04:53:17.625976
414,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238324328080765,PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadiShaadrMFmjZLChTfi4RWOHR_dD9-BL0cOqwYy0b-WQyiffYBkozT6p5n5g_aem_PTgxxHnjLP3ZBjiK8DD0vw,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238324328080765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadiShaadrMFmjZLChTfi4RWOHR_dD9-BL0cOqwYy0b-WQyiffYBkozT6p5n5g_aem_PTgxxHnjLP3ZBjiK8DD0vw,http://instagram.com/,148.252.149.155,"Mozilla/5.0 (Linux; Android 16; SM-A536B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.154 Mobile Safari/537.36 Instagram 419.0.0.49.71 Android (36/16; 540dpi; 1080x2400; samsung; SM-A536B; a53x; s5e8825; en_GB; 896334238; IABMV/1)","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238324328080765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadiShaadrMFmjZLChTfi4RWOHR_dD9-BL0cOqwYy0b-WQyiffYBkozT6p5n5g_aem_PTgxxHnjLP3ZBjiK8DD0vw""}}",,,,2026-03-12 04:58:04.004479,2026-03-12 04:58:04.004479,1,2026-03-12 04:58:04.004479
415,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238324542200765,PAZXh0bgNhZW0BMABhZGlkAassk6JO151zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAac1c_V__B6dmUkfmVSlmCRv8FwsDctiJqSCkd7OSnZqE2LfQUQJvLTQuwgBKQ_aem_fdkxCOzRc-0vSqRGy1FtFA,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238324542200765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6JO151zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAac1c_V__B6dmUkfmVSlmCRv8FwsDctiJqSCkd7OSnZqE2LfQUQJvLTQuwgBKQ_aem_fdkxCOzRc-0vSqRGy1FtFA,http://m.facebook.com/,188.30.133.233,"Mozilla/5.0 (Linux; Android 13; CPH2195 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.154 Mobile Safari/537.36 Instagram 419.0.0.49.71 Android (33/13; 408dpi; 1080x2400; OPPO; CPH2195; OP4F39L1; qcom; en_GB; 896334232; IABMV/1)","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238324542200765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6JO151zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAac1c_V__B6dmUkfmVSlmCRv8FwsDctiJqSCkd7OSnZqE2LfQUQJvLTQuwgBKQ_aem_fdkxCOzRc-0vSqRGy1FtFA""}}",,,,2026-03-12 05:32:51.177356,2026-03-12 05:32:51.177356,1,2026-03-12 05:32:51.177356
416,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238324328080765,PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafblZnFrEX3ghNh3xrsepqD0ufBuGSodtB7BXa-YjMq2xb0zJ9RvsjopDMnDg_aem_oIz-2FYWXEoQsLBpGcaghA,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238324328080765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafblZnFrEX3ghNh3xrsepqD0ufBuGSodtB7BXa-YjMq2xb0zJ9RvsjopDMnDg_aem_oIz-2FYWXEoQsLBpGcaghA,http://instagram.com/,90.205.232.120,"Mozilla/5.0 (Linux; Android 14; SM-S918B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.154 Mobile Safari/537.36 Instagram 419.0.0.49.71 Android (34/14; 600dpi; 1440x3088; samsung; SM-S918B; dm3q; qcom; en_GB; 896334238; IABMV/1)","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238324328080765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafblZnFrEX3ghNh3xrsepqD0ufBuGSodtB7BXa-YjMq2xb0zJ9RvsjopDMnDg_aem_oIz-2FYWXEoQsLBpGcaghA""}}",,,,2026-03-12 06:11:47.47039,2026-03-12 06:11:47.47039,1,2026-03-12 06:11:47.47039
417,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238324328080765,PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAady2Hw0s1EE5UkdSGgq6AYdf0uX9XG7JHwrKDtubfYm2PuGuh8Hwi89sB9Lww_aem_N5KElXC0pWT5T7g4HuG3fg,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238324328080765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAady2Hw0s1EE5UkdSGgq6AYdf0uX9XG7JHwrKDtubfYm2PuGuh8Hwi89sB9Lww_aem_N5KElXC0pWT5T7g4HuG3fg,http://instagram.com/,86.189.253.189,"Mozilla/5.0 (Linux; Android 14; SM-S928B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.141 Mobile Safari/537.36 Instagram 420.0.0.55.74 Android (34/14; 600dpi; 1440x3120; samsung; SM-S928B; e3q; qcom; en_GB; 903616139; IABMV/1)","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238324328080765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAady2Hw0s1EE5UkdSGgq6AYdf0uX9XG7JHwrKDtubfYm2PuGuh8Hwi89sB9Lww_aem_N5KElXC0pWT5T7g4HuG3fg""}}",,,,2026-03-12 06:12:27.98224,2026-03-12 06:12:27.98224,1,2026-03-12 06:12:27.98224
418,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238324328080765,PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAac4iZfJZn9HbNIG-UTq6X82fknpwrdG0OQg0rHiPb7NXecy3UNsn2Bj9ogTVw_aem_JQGUyaXdAo4LhDmLI8LvGg,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238324328080765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAac4iZfJZn9HbNIG-UTq6X82fknpwrdG0OQg0rHiPb7NXecy3UNsn2Bj9ogTVw_aem_JQGUyaXdAo4LhDmLI8LvGg,http://instagram.com/,92.40.188.82,"Mozilla/5.0 (Linux; Android 16; SM-S938B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.154 Mobile Safari/537.36 Instagram 419.0.0.49.71 Android (36/16; 450dpi; 1080x2340; samsung; SM-S938B; pa3q; qcom; en_GB; 896334232; IABMV/1) NV/5","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238324328080765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAac4iZfJZn9HbNIG-UTq6X82fknpwrdG0OQg0rHiPb7NXecy3UNsn2Bj9ogTVw_aem_JQGUyaXdAo4LhDmLI8LvGg""}}",,,,2026-03-12 06:14:24.367699,2026-03-12 06:14:24.367699,1,2026-03-12 06:14:24.367699
419,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238324328080765,PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAac4iZfJZn9HbNIG-UTq6X82fknpwrdG0OQg0rHiPb7NXecy3UNsn2Bj9ogTVw_aem_JQGUyaXdAo4LhDmLI8LvGg,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238324328080765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAac4iZfJZn9HbNIG-UTq6X82fknpwrdG0OQg0rHiPb7NXecy3UNsn2Bj9ogTVw_aem_JQGUyaXdAo4LhDmLI8LvGg,http://instagram.com/,92.40.188.82,"Mozilla/5.0 (Linux; Android 16; SM-S938B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.154 Mobile Safari/537.36 Instagram 419.0.0.49.71 Android (36/16; 450dpi; 1080x2340; samsung; SM-S938B; pa3q; qcom; en_GB; 896334232; IABMV/1)","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238324328080765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAac4iZfJZn9HbNIG-UTq6X82fknpwrdG0OQg0rHiPb7NXecy3UNsn2Bj9ogTVw_aem_JQGUyaXdAo4LhDmLI8LvGg""}}",,,,2026-03-12 06:14:27.568459,2026-03-12 06:14:27.568459,1,2026-03-12 06:14:27.568459
420,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238324328080765,PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacPq0v8iIN1F2uqIA6H1wkSDZQLPw_z0LS-UBEafPxaUbVm1aozraUo6-d7mQ_aem_I_LkuRGMwltoxlzIr3Z6JQ,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238324328080765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacPq0v8iIN1F2uqIA6H1wkSDZQLPw_z0LS-UBEafPxaUbVm1aozraUo6-d7mQ_aem_I_LkuRGMwltoxlzIr3Z6JQ,,86.145.92.157,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Instagram 414.0.0.23.79 (iPhone15,5; iOS 26_3_1; en_GB; en-GB; scale=3.00; 1290x2796; IABMV/1; 868652560) Safari/604.1","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238324328080765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacPq0v8iIN1F2uqIA6H1wkSDZQLPw_z0LS-UBEafPxaUbVm1aozraUo6-d7mQ_aem_I_LkuRGMwltoxlzIr3Z6JQ""}}",,,,2026-03-12 06:31:21.555242,2026-03-12 06:31:21.555242,1,2026-03-12 06:31:21.555242
421,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238324328080765,PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaelXht04RGfIDnBPUryqVZRgVHLS3GbD7nesF_mv28SpmFtfYIclP5us7I6OA_aem_ma8W_OZyvdvavHwkd6q-dw,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238324328080765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaelXht04RGfIDnBPUryqVZRgVHLS3GbD7nesF_mv28SpmFtfYIclP5us7I6OA_aem_ma8W_OZyvdvavHwkd6q-dw,http://instagram.com/,2.120.70.225,"Mozilla/5.0 (Linux; Android 15; ABR-NX1 Build/HONORABR-N31; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.154 Mobile Safari/537.36 Instagram 419.0.0.49.71 Android (35/15; 480dpi; 1080x2412; HONOR; ABR-NX1; HNABR-M; mt6855; en_GB; 896334232; IABMV/1) NV/7","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238324328080765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaelXht04RGfIDnBPUryqVZRgVHLS3GbD7nesF_mv28SpmFtfYIclP5us7I6OA_aem_ma8W_OZyvdvavHwkd6q-dw""}}",,,,2026-03-12 06:42:55.164674,2026-03-12 06:42:55.164674,1,2026-03-12 06:42:55.164674
